 Retained Bytes │ Retained % │ Dominator Tree
────────────────┼────────────┼──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
        1951999 ┊     39.74% ┊ table[0]
            117 ┊      0.00% ┊                                                                                                                                       ⤷ <core::slice::sort::merge_sort::RunVec<RunAllocF,RunDeallocF> as core::ops::drop::Drop>::drop::hc2b6e83c37886dcb
           1879 ┊      0.04% ┊                                                                                                                       ⤷ unicode_normalization::normalize::decompose_compatible::h95a3f58e46093b2c
           1817 ┊      0.04% ┊                                                                                                                           ⤷ unicode_normalization::normalize::decompose::h1aa0a0c8178947c3
            567 ┊      0.01% ┊                                                                                                                               ⤷ unicode_normalization::normalize::decompose_compatible::{{closure}}::h5f8526fb862cab89
            408 ┊      0.01% ┊                                                                                                                                   ⤷ core::option::Option<T>::or_else::ha059ba4fa7c2fafe
             97 ┊      0.00% ┊                                                                                                                                       ⤷ unicode_normalization::normalize::decompose_compatible::{{closure}}::{{closure}}::h7219751a6b9fa42b
             76 ┊      0.00% ┊                                                                                                                               ⤷ <unicode_normalization::decompose::Decompositions<I> as core::iter::traits::iterator::Iterator>::next::{{closure}}::h9db3265850ad894a
           1589 ┊      0.03% ┊                                                                                                                       ⤷ unicode_normalization::decompose::Decompositions<I>::increment_next_ready::hd0ecb6d38bc9f30d
           1402 ┊      0.03% ┊                                                                                                                           ⤷ unicode_normalization::decompose::Decompositions<I>::reset_buffer::ha9560581ee6f3ed6
           1312 ┊      0.03% ┊                                                                                                                       ⤷ unicode_normalization::normalize::decompose_canonical::hfa941c49b0c2ea83
           1250 ┊      0.03% ┊                                                                                                                           ⤷ unicode_normalization::normalize::decompose::hd9867f6b689240da
             76 ┊      0.00% ┊                                                                                                                               ⤷ <unicode_normalization::decompose::Decompositions<I> as core::iter::traits::iterator::Iterator>::next::{{closure}}::hfd6f9d157c44b841
            371 ┊      0.01% ┊                                                                                                                       ⤷ unicode_normalization::decompose::Decompositions<I>::push_back::h819f70dbb1c4115e
            329 ┊      0.01% ┊                                                                                                                       ⤷ <core::iter::adapters::fuse::Fuse<I> as core::iter::traits::iterator::Iterator>::next::h6d734e5f4d5fd035
            272 ┊      0.01% ┊                                                                                                                           ⤷ <core::iter::adapters::fuse::Fuse<I> as core::iter::adapters::fuse::FuseImpl<I>>::next::h188babe9d45c6630
             31 ┊      0.00% ┊                                                                                                               ⤷ core::iter::traits::iterator::Iterator::by_ref::h2a77551c93fc527a
             31 ┊      0.00% ┊                                                                                                               ⤷ <I as core::iter::traits::collect::IntoIterator>::into_iter::h75e2c96b7a03bb08
           1730 ┊      0.04% ┊                                                                                                           ⤷ core::iter::traits::iterator::Iterator::try_for_each::hc488f1c033c390fb
           1650 ┊      0.03% ┊                                                                                                               ⤷ core::iter::traits::iterator::Iterator::try_fold::h40fc4d369476af7a
           1009 ┊      0.02% ┊                                                                                                                   ⤷ core::iter::traits::iterator::Iterator::try_for_each::call::{{closure}}::hf7fac4315997956a
            929 ┊      0.02% ┊                                                                                                                       ⤷ core::iter::traits::iterator::iter_compare::compare::{{closure}}::h3ddb035e69e0e9c7
            359 ┊      0.01% ┊                                                                                                                           ⤷ core::iter::traits::iterator::Iterator::eq_by::compare::{{closure}}::h279108cbaa6f4197
            192 ┊      0.00% ┊                                                                                                                               ⤷ core::iter::traits::iterator::Iterator::eq::{{closure}}::h39be6f721e679d80
             78 ┊      0.00% ┊                                                                                                                                   ⤷ core::cmp::impls::<impl core::cmp::PartialEq for char>::eq::he17ad8d2ceecc6f4
            253 ┊      0.01% ┊                                                                                                                           ⤷ core::ops::control_flow::ControlFlow<B,C>::map_break::had4a32c872f22bb9
             90 ┊      0.00% ┊                                                                                                                               ⤷ core::ops::function::FnOnce::call_once::h086d75dd5e30fdb1
             42 ┊      0.00% ┊                                                                                                                                   ⤷ core::ops::control_flow::ControlFlow::Break::h85f0944badd684ba
            167 ┊      0.00% ┊                                                                                                                   ⤷ <core::ops::control_flow::ControlFlow<B,C> as core::ops::try_trait::Try>::branch::h0ccf1a1346e83570
             59 ┊      0.00% ┊                                                                                                                   ⤷ <core::ops::control_flow::ControlFlow<B,C> as core::ops::try_trait::FromResidual>::from_residual::ha2948a1aa8f48b78
             42 ┊      0.00% ┊                                                                                                                   ⤷ <core::ops::control_flow::ControlFlow<B,C> as core::ops::try_trait::Try>::from_output::h7ed5457d55e44406
            133 ┊      0.00% ┊                                                                                                           ⤷ core::ptr::drop_in_place<unicode_normalization::recompose::Recompositions<core::str::iter::Chars>>::he49bf99afd787d14
             53 ┊      0.00% ┊                                                                                                               ⤷ core::ptr::drop_in_place<unicode_normalization::decompose::Decompositions<core::str::iter::Chars>>::h8c045c8b8ddd62aa
             22 ┊      0.00% ┊                                                                                                       ⤷ <I as core::iter::traits::collect::IntoIterator>::into_iter::h979ca68945590b39
           9672 ┊      0.20% ┊                                                                                               ⤷ unicode_normalization::quick_check::is_nfc_quick::h76761a672a2757f0
           9589 ┊      0.20% ┊                                                                                                   ⤷ unicode_normalization::quick_check::quick_check::h031d5a3838c1cb45
           6967 ┊      0.14% ┊                                                                                                       ⤷ core::ops::function::Fn::call::hf4b4b837dabf5348
           6896 ┊      0.14% ┊                                                                                                           ⤷ unicode_normalization::tables::qc_nfc::h14810d5a692f8495
           1716 ┊      0.03% ┊                                                                                                       ⤷ unicode_normalization::stream_safe::classify_nonstarters::heb658a094fb72380
            408 ┊      0.01% ┊                                                                                                           ⤷ core::option::Option<T>::or_else::hea18f88ed1247e3f
             97 ┊      0.00% ┊                                                                                                               ⤷ unicode_normalization::stream_safe::classify_nonstarters::{{closure}}::hdbc0f1ce1546883a
            343 ┊      0.01% ┊                                                                                                           ⤷ unicode_normalization::tables::stream_safe_leading_nonstarters::hc2138cea6fe03670
            232 ┊      0.00% ┊                                                                                                           ⤷ unicode_normalization::normalize::hangul_decomposition_length::h777a8807a4bd593d
            109 ┊      0.00% ┊                                                                                                           ⤷ unicode_normalization::lookups::stream_safe_trailing_nonstarters::h97ebdcdd704accfd
           1177 ┊      0.02% ┊                                                                                               ⤷ <I as unicode_normalization::UnicodeNormalization<I>>::nfc::h9baf29232fab9cd1
           1113 ┊      0.02% ┊                                                                                                   ⤷ unicode_normalization::recompose::new_canonical::hbd7e764ac1fa7a63
            495 ┊      0.01% ┊                                                                                                       ⤷ unicode_normalization::decompose::new_canonical::h15083b448cd83f09
            106 ┊      0.00% ┊                                                                                                           ⤷ core::iter::traits::iterator::Iterator::fuse::h0b4aff9396d4ff8d
          24122 ┊      0.49% ┊                                                                                           ⤷ <alloc::string::String as core::iter::traits::collect::Extend<char>>::extend::h4417fa2767c615ff
          23810 ┊      0.48% ┊                                                                                               ⤷ core::iter::traits::iterator::Iterator::for_each::hc168815eee24d8d3
          23741 ┊      0.48% ┊                                                                                                   ⤷ core::iter::traits::iterator::Iterator::fold::hf9e0e8cb2c33a621
          23245 ┊      0.47% ┊                                                                                                       ⤷ <unicode_normalization::recompose::Recompositions<I> as core::iter::traits::iterator::Iterator>::next::hef3a4fed25318c7f
          19947 ┊      0.41% ┊                                                                                                           ⤷ <&mut I as core::iter::traits::iterator::Iterator>::next::h99201066528945f2
          19883 ┊      0.40% ┊                                                                                                               ⤷ <unicode_normalization::decompose::Decompositions<I> as core::iter::traits::iterator::Iterator>::next::h2ef2a96a4a9833df
          11010 ┊      0.22% ┊                                                                                                                   ⤷ unicode_normalization::decompose::Decompositions<I>::sort_pending::h919b6b982a805f7e
          10589 ┊      0.22% ┊                                                                                                                       ⤷ alloc::slice::<impl [T]>::sort_by_key::h2a95f5c6edcebed5
          10461 ┊      0.21% ┊                                                                                                                           ⤷ core::slice::sort::merge_sort::h5833c0695ba88da3
           2098 ┊      0.04% ┊                                                                                                                               ⤷ core::slice::sort::merge::h7d9b5e54dac1f281
           1408 ┊      0.03% ┊                                                                                                                               ⤷ core::slice::sort::insertion_sort_shift_left::h87d2dd14f6a17d07
            890 ┊      0.02% ┊                                                                                                                                   ⤷ core::slice::sort::insert_tail::h4a6cfb6275f9b221
            937 ┊      0.02% ┊                                                                                                                               ⤷ core::slice::sort::find_streak::hc8b0867d30b32561
            552 ┊      0.01% ┊                                                                                                                               ⤷ core::slice::sort::merge_sort::RunVec<RunAllocF,RunDeallocF>::push::h4b5b21a323956f62
            552 ┊      0.01% ┊                                                                                                                               ⤷ core::slice::sort::merge_sort::BufGuard<T,ElemDeallocF>::new::hfd7810c769804688
            292 ┊      0.01% ┊                                                                                                                                   ⤷ alloc::slice::stable_sort::{{closure}}::h5a4db956ed07064a
            482 ┊      0.01% ┊                                                                                                                               ⤷ core::slice::sort::merge_sort::RunVec<RunAllocF,RunDeallocF>::remove::hd41324943a1c0aca
            469 ┊      0.01% ┊                                                                                                                               ⤷ core::slice::sort::provide_sorted_batch::hf6291c081dd4db87
            412 ┊      0.01% ┊                                                                                                                               ⤷ core::ptr::drop_in_place<core::slice::sort::merge_sort::BufGuard<(u8,char),alloc::slice::stable_sort<(u8,char),alloc::slice::<impl [(u8,char)]>::sort_by_key<u8,unicode_normalization::decompose::Decompositions<idna::uts46::Mapper>::sort_pending::{{closure}}>::{{closure}}>::{{closure}}>>::h0c1bcb2950dcdd20
            359 ┊      0.01% ┊                                                                                                                                   ⤷ <core::slice::sort::merge_sort::BufGuard<T,ElemDeallocF> as core::ops::drop::Drop>::drop::h186c837c48661476
            242 ┊      0.00% ┊                                                                                                                                       ⤷ alloc::slice::stable_sort::{{closure}}::h122d3ce3e6ddfa61
            357 ┊      0.01% ┊                                                                                                                               ⤷ <core::slice::sort::merge_sort::RunVec<RunAllocF,RunDeallocF> as core::ops::index::Index<usize>>::index::h644d61387d1c0f5c
            357 ┊      0.01% ┊                                                                                                                               ⤷ <core::slice::sort::merge_sort::RunVec<RunAllocF,RunDeallocF> as core::ops::index::IndexMut<usize>>::index_mut::h82d4a0ede25e8f82
            317 ┊      0.01% ┊                                                                                                                               ⤷ alloc::slice::stable_sort::{{closure}}::h5eccbad814b26bf7
            284 ┊      0.01% ┊                                                                                                                               ⤷ alloc::slice::<impl [T]>::sort_by_key::{{closure}}::hc8468cdfd3401716
             45 ┊      0.00% ┊                                                                                                                                   ⤷ unicode_normalization::decompose::Decompositions<I>::sort_pending::{{closure}}::h4d43f9110cfeb60d
            267 ┊      0.01% ┊                                                                                                                               ⤷ alloc::slice::stable_sort::{{closure}}::hc5f7266a17ae4943
            230 ┊      0.00% ┊                                                                                                                               ⤷ core::slice::sort::merge_sort::RunVec<RunAllocF,RunDeallocF>::new::h7bf39f1dafd7f18c
            170 ┊      0.00% ┊                                                                                                                               ⤷ core::ptr::drop_in_place<core::slice::sort::merge_sort::RunVec<alloc::slice::stable_sort<(u8,char),alloc::slice::<impl [(u8,char)]>::sort_by_key<u8,unicode_normalization::decompose::Decompositions<idna::uts46::Mapper>::sort_pending::{{closure}}>::{{closure}}>::{{closure}},alloc::slice::stable_sort<(u8,char),alloc::slice::<impl [(u8,char)]>::sort_by_key<u8,unicode_normalization::decompose::Decompositions<idna::uts46::Mapper>::sort_pending::{{closure}}>::{{closure}}>::{{closure}}>>::hcb3b6b33f99d3e92
            117 ┊      0.00% ┊                                                                                                                                   ⤷ <core::slice::sort::merge_sort::RunVec<RunAllocF,RunDeallocF> as core::ops::drop::Drop>::drop::h1c3deee3be5566a0
           2605 ┊      0.05% ┊                                                                                                                   ⤷ <core::iter::adapters::fuse::Fuse<I> as core::iter::traits::iterator::Iterator>::next::h988daa929b7b6823
           2548 ┊      0.05% ┊                                                                                                                       ⤷ <core::iter::adapters::fuse::Fuse<I> as core::iter::adapters::fuse::FuseImpl<I>>::next::ha1f0d012073b840f
           2491 ┊      0.05% ┊                                                                                                                           ⤷ core::iter::adapters::fuse::and_then_or_clear::hd34186f8c4c1cb26
           1857 ┊      0.04% ┊                                                                                                                               ⤷ core::ops::function::FnOnce::call_once::h123238702355ee3f
           1793 ┊      0.04% ┊                                                                                                                                   ⤷ <idna::uts46::Mapper as core::iter::traits::iterator::Iterator>::next::hc1b52e80b4848c44
            327 ┊      0.01% ┊                                                                                                                                       ⤷ idna::uts46::decode_slice::h122e1d1f95b86131
            143 ┊      0.00% ┊                                                                                                                                       ⤷ <core::option::Option<T> as core::ops::try_trait::Try>::branch::hef411a77f7ca0e17
             45 ┊      0.00% ┊                                                                                                                                       ⤷ <core::option::Option<T> as core::ops::try_trait::FromResidual>::from_residual::hf2f148499488bb50
           1879 ┊      0.04% ┊                                                                                                                   ⤷ unicode_normalization::normalize::decompose_compatible::hd122f6df49c1ae42
           1817 ┊      0.04% ┊                                                                                                                       ⤷ unicode_normalization::normalize::decompose::h7d293c4cff38ccb5
            567 ┊      0.01% ┊                                                                                                                           ⤷ unicode_normalization::normalize::decompose_compatible::{{closure}}::h03d0ad62431a712f
            408 ┊      0.01% ┊                                                                                                                               ⤷ core::option::Option<T>::or_else::h00ff87ebfa53ce14
             97 ┊      0.00% ┊                                                                                                                                   ⤷ unicode_normalization::normalize::decompose_compatible::{{closure}}::{{closure}}::h84e4f8763c4589a3
             76 ┊      0.00% ┊                                                                                                                           ⤷ <unicode_normalization::decompose::Decompositions<I> as core::iter::traits::iterator::Iterator>::next::{{closure}}::hc411e0b416738c0a
           1589 ┊      0.03% ┊                                                                                                                   ⤷ unicode_normalization::decompose::Decompositions<I>::increment_next_ready::hfe2d3e8e2346a3e9
           1402 ┊      0.03% ┊                                                                                                                       ⤷ unicode_normalization::decompose::Decompositions<I>::reset_buffer::hb5af7f72f912345f
           1312 ┊      0.03% ┊                                                                                                                   ⤷ unicode_normalization::normalize::decompose_canonical::hfe038a27339df4db
           1250 ┊      0.03% ┊                                                                                                                       ⤷ unicode_normalization::normalize::decompose::h3666df3b957586a2
             76 ┊      0.00% ┊                                                                                                                           ⤷ <unicode_normalization::decompose::Decompositions<I> as core::iter::traits::iterator::Iterator>::next::{{closure}}::h098533f54212c31d
            371 ┊      0.01% ┊                                                                                                                   ⤷ unicode_normalization::decompose::Decompositions<I>::push_back::hee61e64de58ea90d
             31 ┊      0.00% ┊                                                                                                           ⤷ core::iter::traits::iterator::Iterator::by_ref::h9f9240b528546367
             31 ┊      0.00% ┊                                                                                                           ⤷ <I as core::iter::traits::collect::IntoIterator>::into_iter::h2f708ad82c82a8eb
            145 ┊      0.00% ┊                                                                                                       ⤷ core::iter::traits::iterator::Iterator::for_each::call::{{closure}}::h48b5dae64b833417
             69 ┊      0.00% ┊                                                                                                           ⤷ <alloc::string::String as core::iter::traits::collect::Extend<char>>::extend::{{closure}}::h331b26dd31973bc9
            133 ┊      0.00% ┊                                                                                                       ⤷ core::ptr::drop_in_place<unicode_normalization::recompose::Recompositions<idna::uts46::Mapper>>::h7385886b7fd8ade3
             53 ┊      0.00% ┊                                                                                                           ⤷ core::ptr::drop_in_place<unicode_normalization::decompose::Decompositions<idna::uts46::Mapper>>::hbb708d1d5ea024f5
             79 ┊      0.00% ┊                                                                                               ⤷ core::iter::traits::iterator::Iterator::size_hint::h88f7f9f324519634
             22 ┊      0.00% ┊                                                                                               ⤷ <I as core::iter::traits::collect::IntoIterator>::into_iter::hf0fe75758d08c494
          23520 ┊      0.48% ┊                                                                                           ⤷ idna::punycode::Decoder::decode::h1bc388e0ccec586a
          13773 ┊      0.28% ┊                                                                                               ⤷ alloc::slice::<impl [T]>::sort_by_key::h2cd794bbc91a9ddc
          13645 ┊      0.28% ┊                                                                                                   ⤷ core::slice::sort::merge_sort::hc8a74e19fcdf88cb
           2406 ┊      0.05% ┊                                                                                                       ⤷ core::slice::sort::merge::hb2fa153da23d6217
            308 ┊      0.01% ┊                                                                                                           ⤷ core::ptr::drop_in_place<core::slice::sort::merge::MergeHole<(usize,char)>>::hee7d6ecd68a52748
            255 ┊      0.01% ┊                                                                                                               ⤷ <core::slice::sort::merge::MergeHole<T> as core::ops::drop::Drop>::drop::hcdacdca881ad3a79
           2130 ┊      0.04% ┊                                                                                                       ⤷ core::slice::<impl [T]>::reverse::h303ee9604fd5d8c2
           1764 ┊      0.04% ┊                                                                                                           ⤷ core::slice::<impl [T]>::reverse::revswap::hf694c27058838848
           1237 ┊      0.03% ┊                                                                                                               ⤷ core::mem::swap::h176ede0c164d1d57
           1057 ┊      0.02% ┊                                                                                                                   ⤷ core::ptr::swap_nonoverlapping::hcb04ab18039b19a4
           1849 ┊      0.04% ┊                                                                                                       ⤷ core::slice::sort::insertion_sort_shift_left::h3b794c4ff1038351
           1027 ┊      0.02% ┊                                                                                                           ⤷ core::slice::sort::insert_tail::h80b7560b7549f284
            137 ┊      0.00% ┊                                                                                                               ⤷ core::ptr::drop_in_place<core::slice::sort::InsertionHole<(usize,char)>>::hdd5a90cfab1e7325
             84 ┊      0.00% ┊                                                                                                                   ⤷ <core::slice::sort::InsertionHole<T> as core::ops::drop::Drop>::drop::hbb408456a2faeb80
            304 ┊      0.01% ┊                                                                                                           ⤷ <core::ops::range::RangeInclusive<usize> as core::slice::index::SliceIndex<[T]>>::index_mut::h1ca92bc1846bcf82
            937 ┊      0.02% ┊                                                                                                       ⤷ core::slice::sort::find_streak::hc61f2c45b9dcc05c
            552 ┊      0.01% ┊                                                                                                       ⤷ core::slice::sort::merge_sort::RunVec<RunAllocF,RunDeallocF>::push::h76e831a36908272f
            552 ┊      0.01% ┊                                                                                                       ⤷ core::slice::sort::merge_sort::BufGuard<T,ElemDeallocF>::new::h713bc468219ced32
            292 ┊      0.01% ┊                                                                                                           ⤷ alloc::slice::stable_sort::{{closure}}::h40b49a1203deffd1
            482 ┊      0.01% ┊                                                                                                       ⤷ core::slice::sort::merge_sort::RunVec<RunAllocF,RunDeallocF>::remove::hb78a7381eb769845
            469 ┊      0.01% ┊                                                                                                       ⤷ core::slice::sort::provide_sorted_batch::h4831eb253e54a2ef
            412 ┊      0.01% ┊                                                                                                       ⤷ core::ptr::drop_in_place<core::slice::sort::merge_sort::BufGuard<(usize,char),alloc::slice::stable_sort<(usize,char),alloc::slice::<impl [(usize,char)]>::sort_by_key<usize,idna::punycode::Decoder::decode::{{closure}}>::{{closure}}>::{{closure}}>>::he4c87aa7ed202f53
            359 ┊      0.01% ┊                                                                                                           ⤷ <core::slice::sort::merge_sort::BufGuard<T,ElemDeallocF> as core::ops::drop::Drop>::drop::h46deba4203475023
            242 ┊      0.00% ┊                                                                                                               ⤷ alloc::slice::stable_sort::{{closure}}::h59fb5a118333aab9
            357 ┊      0.01% ┊                                                                                                       ⤷ <core::slice::sort::merge_sort::RunVec<RunAllocF,RunDeallocF> as core::ops::index::Index<usize>>::index::hea33442a4bcdf5c8
            357 ┊      0.01% ┊                                                                                                       ⤷ <core::slice::sort::merge_sort::RunVec<RunAllocF,RunDeallocF> as core::ops::index::IndexMut<usize>>::index_mut::h556f8c080d68be50
            317 ┊      0.01% ┊                                                                                                       ⤷ alloc::slice::stable_sort::{{closure}}::h1e477a5a10b2a542
            314 ┊      0.01% ┊                                                                                                       ⤷ <core::ops::range::Range<usize> as core::slice::index::SliceIndex<[T]>>::index_mut::hbac8b3d488212506
            275 ┊      0.01% ┊                                                                                                       ⤷ alloc::slice::<impl [T]>::sort_by_key::{{closure}}::h95edf40b80f7b73d
             52 ┊      0.00% ┊                                                                                                           ⤷ idna::punycode::Decoder::decode::{{closure}}::h552c591d1e2634d8
            267 ┊      0.01% ┊                                                                                                       ⤷ alloc::slice::stable_sort::{{closure}}::h13fa1cf37b5c985f
            230 ┊      0.00% ┊                                                                                                       ⤷ core::slice::sort::merge_sort::RunVec<RunAllocF,RunDeallocF>::new::h8ff14c6c0b3e52b5
            170 ┊      0.00% ┊                                                                                                       ⤷ core::ptr::drop_in_place<core::slice::sort::merge_sort::RunVec<alloc::slice::stable_sort<(usize,char),alloc::slice::<impl [(usize,char)]>::sort_by_key<usize,idna::punycode::Decoder::decode::{{closure}}>::{{closure}}>::{{closure}},alloc::slice::stable_sort<(usize,char),alloc::slice::<impl [(usize,char)]>::sort_by_key<usize,idna::punycode::Decoder::decode::{{closure}}>::{{closure}}>::{{closure}}>>::h38f3449261697cd0
            117 ┊      0.00% ┊                                                                                                           ⤷ <core::slice::sort::merge_sort::RunVec<RunAllocF,RunDeallocF> as core::ops::drop::Drop>::drop::h2c2c6f5dd0d29530
           1792 ┊      0.04% ┊                                                                                               ⤷ alloc::vec::Vec<T,A>::push::h6c422c66e45c6a8b
           1498 ┊      0.03% ┊                                                                                                   ⤷ alloc::raw_vec::RawVec<T,A>::reserve_for_push::h7f189ec6617584ff
           1407 ┊      0.03% ┊                                                                                                       ⤷ alloc::raw_vec::RawVec<T,A>::grow_amortized::had94d036cc5e5809
            538 ┊      0.01% ┊                                                                                               ⤷ <core::slice::iter::IterMut<T> as core::iter::traits::iterator::Iterator>::next::hd86fa114473464af
            293 ┊      0.01% ┊                                                                                               ⤷ <&mut alloc::vec::Vec<T,A> as core::iter::traits::collect::IntoIterator>::into_iter::h2ed2c55dab44797f
            253 ┊      0.01% ┊                                                                                               ⤷ core::char::from_u32::h488b2b6c6a7145e3
            199 ┊      0.00% ┊                                                                                               ⤷ core::str::<impl str>::bytes::he606604b74dc27d0
            160 ┊      0.00% ┊                                                                                               ⤷ alloc::vec::Vec<T,A>::clear::h28cb003f2b307cfb
            149 ┊      0.00% ┊                                                                                               ⤷ <alloc::vec::Vec<T,A> as core::ops::deref::Deref>::deref::h16dd0721237ac5d0
            149 ┊      0.00% ┊                                                                                               ⤷ <alloc::vec::Vec<T,A> as core::ops::deref::DerefMut>::deref_mut::h754b1b204f42ff1e
            105 ┊      0.00% ┊                                                                                               ⤷ <core::str::iter::Bytes as core::iter::traits::iterator::Iterator>::next::h61cb263daf52b269
             38 ┊      0.00% ┊                                                                                               ⤷ alloc::vec::Vec<T,A>::len::h3bd9d3bbeec2ee58
           8381 ┊      0.17% ┊                                                                                           ⤷ tinyvec::tinyvec::TinyVec<A>::push::h69f9c549ead79aaf
           5481 ┊      0.11% ┊                                                                                               ⤷ tinyvec::tinyvec::TinyVec<A>::push::drain_to_heap_and_push::h600e7e9671706872
           5200 ┊      0.11% ┊                                                                                                   ⤷ tinyvec::arrayvec::ArrayVec<A>::drain_to_vec_and_reserve::h766832aeb8852693
           3052 ┊      0.06% ┊                                                                                                       ⤷ <alloc::vec::Vec<T,A> as core::iter::traits::collect::Extend<T>>::extend::h5f31d8be4f011326
           2897 ┊      0.06% ┊                                                                                                           ⤷ <alloc::vec::Vec<T,A> as alloc::vec::spec_extend::SpecExtend<T,I>>::spec_extend::h4acdd1b1c504084e
           2826 ┊      0.06% ┊                                                                                                               ⤷ alloc::vec::Vec<T,A>::extend_trusted::h5bb5bd300fc7fb98
           1539 ┊      0.03% ┊                                                                                                                   ⤷ core::iter::traits::iterator::Iterator::for_each::he3e8a1a795206b41
           1400 ┊      0.03% ┊                                                                                                                       ⤷ <core::iter::adapters::map::Map<I,F> as core::iter::traits::iterator::Iterator>::fold::h7cc60b7b83c4456c
           1261 ┊      0.03% ┊                                                                                                                           ⤷ <core::slice::iter::IterMut<T> as core::iter::traits::iterator::Iterator>::fold::he021df2bea2666f2
            333 ┊      0.01% ┊                                                                                                                               ⤷ core::iter::adapters::map::map_fold::{{closure}}::ha8b568082a454efa
            223 ┊      0.00% ┊                                                                                                                                   ⤷ core::iter::traits::iterator::Iterator::for_each::call::{{closure}}::h6c09f1264b2e0df5
            147 ┊      0.00% ┊                                                                                                                                       ⤷ alloc::vec::Vec<T,A>::extend_trusted::{{closure}}::hd7e2fda5796d527d
            159 ┊      0.00% ┊                                                                                                                               ⤷ core::ptr::drop_in_place<core::iter::adapters::map::map_fold<&mut char,char,(),tinyvec::take<char>,core::iter::traits::iterator::Iterator::for_each::call<char,alloc::vec::Vec<char>::extend_trusted<core::iter::adapters::map::Map<core::slice::iter::IterMut<char>,tinyvec::take<char>>>::{{closure}}>::{{closure}}>::{{closure}}>::hdab1617311d23cbb
            106 ┊      0.00% ┊                                                                                                                                   ⤷ core::ptr::drop_in_place<core::iter::traits::iterator::Iterator::for_each::call<char,alloc::vec::Vec<char>::extend_trusted<core::iter::adapters::map::Map<core::slice::iter::IterMut<char>,tinyvec::take<char>>>::{{closure}}>::{{closure}}>::h4bc4d5f40a1d3d95
             53 ┊      0.00% ┊                                                                                                                                       ⤷ core::ptr::drop_in_place<alloc::vec::Vec<char>::extend_trusted<core::iter::adapters::map::Map<core::slice::iter::IterMut<char>,tinyvec::take<char>>>::{{closure}}>::h66b4550574119982
            398 ┊      0.01% ┊                                                                                                                   ⤷ <core::iter::adapters::map::Map<I,F> as core::iter::traits::iterator::Iterator>::size_hint::hdd951a972c403090
            343 ┊      0.01% ┊                                                                                                                       ⤷ <core::slice::iter::IterMut<T> as core::iter::traits::iterator::Iterator>::size_hint::hacad6d39d51049f4
            291 ┊      0.01% ┊                                                                                                                   ⤷ alloc::vec::Vec<T,A>::reserve::he5f7f01ef6d8a576
            105 ┊      0.00% ┊                                                                                                                       ⤷ alloc::raw_vec::RawVec<T,A>::reserve::do_reserve_and_handle::hd30f8f444d3d5ec7
             50 ┊      0.00% ┊                                                                                                           ⤷ <I as core::iter::traits::collect::IntoIterator>::into_iter::hfad75602467eef18
           1022 ┊      0.02% ┊                                                                                                       ⤷ alloc::vec::Vec<T>::with_capacity::hc4184dfccfeef94b
            922 ┊      0.02% ┊                                                                                                           ⤷ alloc::raw_vec::RawVec<T,A>::allocate_in::hf9997a0719cf2cee
